Area Served,Callsign,Frequency(kHz),Purpose,Site Id,Site Name,Lat_Deg,Lat_Hr,Lat_Min,Lon_Deg,Lon_Hr,Lon_Min,BSL,Licence Area,lat_dec,lon_dec
South East,SBS28,529.5,National,23800,Broadcast site 11 km E of Millicent MT BURR,37.0,36.0,8.0,140.0,28.0,57.0,,,-36.397777777777776,140.48250000000002
South East,SDS29,536.5,Commercial,23800,Broadcast site 11 km E of Millicent MT BURR,37.0,36.0,8.0,140.0,28.0,57.0,1130144,MOUNT GAMBIER/SOUTH EAST TV1,-36.397777777777776,140.48250000000002
South East,MGS30,543.5,Commercial,23800,Broadcast site 11 km E of Millicent MT BURR,37.0,36.0,8.0,140.0,28.0,57.0,1150799,MOUNT GAMBIER/SOUTH EAST TV1,-36.397777777777776,140.48250000000002
South East,ABC31,550.5,National,23800,Broadcast site 11 km E of Millicent MT BURR,37.0,36.0,8.0,140.0,28.0,57.0,,,-36.397777777777776,140.48250000000002
South East,SES32,557.5,Commercial,23800,Broadcast site 11 km E of Millicent MT BURR,37.0,36.0,8.0,140.0,28.0,57.0,10330,MOUNT GAMBIER/SOUTH EAST TV1,-36.397777777777776,140.48250000000002
South Yarra,SBS40,613.5,National,43388,Como Centre Site Mast Level 22  N-E cnr  620 Chapel Street SOUTH YARRA,37.0,50.0,20.0,144.0,59.0,48.0,,,-36.16111111111111,144.99666666666664
South Yarra,HSV41,620.5,Commercial,43388,Como Centre Site Mast Level 22  N-E cnr  620 Chapel Street SOUTH YARRA,37.0,50.0,20.0,144.0,59.0,48.0,102,MELBOURNE TV1,-36.16111111111111,144.99666666666664
South Yarra,MGV42,627.5,Community,43388,Como Centre Site Mast Level 22  N-E cnr  620 Chapel Street SOUTH YARRA,37.0,50.0,20.0,144.0,59.0,48.0,1150808,MELBOURNE TV1,-36.16111111111111,144.99666666666664
South Yarra,ABC43,634.5,National,43388,Como Centre Site Mast Level 22  N-E cnr  620 Chapel Street SOUTH YARRA,37.0,50.0,20.0,144.0,59.0,48.0,,,-36.16111111111111,144.99666666666664
South Yarra,GTV44,641.5,Commercial,43388,Como Centre Site Mast Level 22  N-E cnr  620 Chapel Street SOUTH YARRA,37.0,50.0,20.0,144.0,59.0,48.0,101,MELBOURNE TV1,-36.16111111111111,144.99666666666664
South Yarra,ATV45,648.5,Commercial,43388,Como Centre Site Mast Level 22  N-E cnr  620 Chapel Street SOUTH YARRA,37.0,50.0,20.0,144.0,59.0,48.0,100,MELBOURNE TV1,-36.16111111111111,144.99666666666664
Spencer Gulf North,SGS40,613.5,Commercial,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,1150798,SPENCER GULF TV1,-32.89611111111111,138.16416666666666
Spencer Gulf North,SBS41,620.5,National,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,,,-32.89611111111111,138.16416666666666
Spencer Gulf North,GDS42,627.5,Commercial,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,1130142,SPENCER GULF TV1,-32.89611111111111,138.16416666666666
Spencer Gulf North,ABC43,634.5,National,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,,,-32.89611111111111,138.16416666666666
Spencer Gulf North,GTS44,641.5,Commercial,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,10234,SPENCER GULF TV1,-32.89611111111111,138.16416666666666
Strathalbyn,SBS41,620.5,Retransmission,500324,Telstra/Optus Site SA Water Tower Marchants Rd STRATHALBYN,35.0,14.0,59.0,138.0,53.0,54.0,,,-34.750277777777775,138.8983333333333
Strathalbyn,ABC42,627.5,Retransmission,500324,Telstra/Optus Site SA Water Tower Marchants Rd STRATHALBYN,35.0,14.0,59.0,138.0,53.0,54.0,,,-34.750277777777775,138.8983333333333
Strathalbyn,SAS43,634.5,Retransmission,500324,Telstra/Optus Site SA Water Tower Marchants Rd STRATHALBYN,35.0,14.0,59.0,138.0,53.0,54.0,,,-34.750277777777775,138.8983333333333
Strathalbyn,NWS44,641.5,Retransmission,500324,Telstra/Optus Site SA Water Tower Marchants Rd STRATHALBYN,35.0,14.0,59.0,138.0,53.0,54.0,,,-34.750277777777775,138.8983333333333
Strathalbyn,ADS45,648.5,Retransmission,500324,Telstra/Optus Site SA Water Tower Marchants Rd STRATHALBYN,35.0,14.0,59.0,138.0,53.0,54.0,,,-34.750277777777775,138.8983333333333
Streaky Bay,ABC11,219.5,National,25224,NE AM Mast BAI Comms Site  29 Stanley Williams Rd STREAKY BAY,32.0,45.0,23.0,134.0,11.0,33.0,,,-31.24361111111111,134.1925
Streaky Bay (Islands CP),SBS41,620.5,Retransmission,142517,Streaky Bay Islands Caravan park Lot 101 Little Islands Rd STREAKY BAY,32.0,44.0,56.0,134.0,14.0,37.0,,,-31.25111111111111,134.2436111111111
Streaky Bay (Islands CP),QQQ42,627.5,Retransmission,142517,Streaky Bay Islands Caravan park Lot 101 Little Islands Rd STREAKY BAY,32.0,44.0,56.0,134.0,14.0,37.0,,,-31.25111111111111,134.2436111111111
Streaky Bay (Islands CP),IMP43,634.5,Retransmission,142517,Streaky Bay Islands Caravan park Lot 101 Little Islands Rd STREAKY BAY,32.0,44.0,56.0,134.0,14.0,37.0,,,-31.25111111111111,134.2436111111111
Streaky Bay (Islands CP),CDT44,641.5,Retransmission,142517,Streaky Bay Islands Caravan park Lot 101 Little Islands Rd STREAKY BAY,32.0,44.0,56.0,134.0,14.0,37.0,,,-31.25111111111111,134.2436111111111
Swan Reach,SBS34,571.5,Retransmission,41259,Broadcast site Punyelroo CFS tower 4km SE of SWAN REACH,34.0,36.0,3.0,139.0,35.0,57.0,,,-33.399166666666666,139.5991666666667
Swan Reach,SAS35,578.5,Retransmission,41259,Broadcast site Punyelroo CFS tower 4km SE of SWAN REACH,34.0,36.0,3.0,139.0,35.0,57.0,,,-33.399166666666666,139.5991666666667
Swan Reach,NWS36,585.5,Retransmission,41259,Broadcast site Punyelroo CFS tower 4km SE of SWAN REACH,34.0,36.0,3.0,139.0,35.0,57.0,,,-33.399166666666666,139.5991666666667
Swan Reach,ADS37,592.5,Retransmission,41259,Broadcast site Punyelroo CFS tower 4km SE of SWAN REACH,34.0,36.0,3.0,139.0,35.0,57.0,,,-33.399166666666666,139.5991666666667
Swan Reach,ABC39,606.5,Retransmission,41259,Broadcast site Punyelroo CFS tower 4km SE of SWAN REACH,34.0,36.0,3.0,139.0,35.0,57.0,,,-33.399166666666666,139.5991666666667
Tawonga South,SBS28,529.5,National,150875,Broadcast Site 4 km NE of MOUNT BEAUTY,36.0,43.0,26.0,147.0,12.0,14.0,,,-35.276111111111106,147.20388888888888
Tawonga South,AMV29,536.5,Commercial,150875,Broadcast Site 4 km NE of MOUNT BEAUTY,36.0,43.0,26.0,147.0,12.0,14.0,103,REGIONAL VICTORIA TV1,-35.276111111111106,147.20388888888888
Tawonga South,VTV30,543.5,Commercial,150875,Broadcast Site 4 km NE of MOUNT BEAUTY,36.0,43.0,26.0,147.0,12.0,14.0,107,REGIONAL VICTORIA TV1,-35.276111111111106,147.20388888888888
Tawonga South,ABC31,550.5,National,150875,Broadcast Site 4 km NE of MOUNT BEAUTY,36.0,43.0,26.0,147.0,12.0,14.0,,,-35.276111111111106,147.20388888888888
Tawonga South,GLV32,557.5,Commercial,150875,Broadcast Site 4 km NE of MOUNT BEAUTY,36.0,43.0,26.0,147.0,12.0,14.0,106,EASTERN VICTORIA TV1,-35.276111111111106,147.20388888888888
Terang,SBS34,571.5,Retransmission,139395,Broadcast Site  MT NOORAT,38.0,10.0,58.0,142.0,55.0,57.0,,,-37.81722222222223,142.9325
Terang,ABC35,578.5,Retransmission,139395,Broadcast Site  MT NOORAT,38.0,10.0,58.0,142.0,55.0,57.0,,,-37.81722222222223,142.9325
Terang,AMV36,585.5,Retransmission,139395,Broadcast Site  MT NOORAT,38.0,10.0,58.0,142.0,55.0,57.0,,,-37.81722222222223,142.9325
Terang,VTV37,592.5,Retransmission,139395,Broadcast Site  MT NOORAT,38.0,10.0,58.0,142.0,55.0,57.0,,,-37.81722222222223,142.9325
Terang,BCV38,599.5,Retransmission,139395,Broadcast Site  MT NOORAT,38.0,10.0,58.0,142.0,55.0,57.0,,,-37.81722222222223,142.9325
The Gap IBL,SES35,578.5,Commercial,23588,WIN Site Adj to Radio Terminal THE GAP,36.0,41.0,1.0,140.0,38.0,36.0,10330,MOUNT GAMBIER/SOUTH EAST TV1,-35.316388888888895,140.64333333333332
The Gap IBL,MGS36,585.5,Commercial,23588,WIN Site Adj to Radio Terminal THE GAP,36.0,41.0,1.0,140.0,38.0,36.0,1150799,MOUNT GAMBIER/SOUTH EAST TV1,-35.316388888888895,140.64333333333332
The Gap IBL,SDS37,592.5,Commercial,23588,WIN Site Adj to Radio Terminal THE GAP,36.0,41.0,1.0,140.0,38.0,36.0,1130144,MOUNT GAMBIER/SOUTH EAST TV1,-35.316388888888895,140.64333333333332
Timboon,SBS28,529.5,Retransmission,46455,Water Tower Leahys Lane TIMBOON,38.0,29.0,33.0,142.0,58.0,50.0,,,-37.5075,142.98055555555555
Timboon,ABC29,536.5,Retransmission,46455,Water Tower Leahys Lane TIMBOON,38.0,29.0,33.0,142.0,58.0,50.0,,,-37.5075,142.98055555555555
Timboon,AMV30,543.5,Retransmission,46455,Water Tower Leahys Lane TIMBOON,38.0,29.0,33.0,142.0,58.0,50.0,,,-37.5075,142.98055555555555
Timboon,VTV31,550.5,Retransmission,46455,Water Tower Leahys Lane TIMBOON,38.0,29.0,33.0,142.0,58.0,50.0,,,-37.5075,142.98055555555555
Timboon,BCV32,557.5,Retransmission,46455,Water Tower Leahys Lane TIMBOON,38.0,29.0,33.0,142.0,58.0,50.0,,,-37.5075,142.98055555555555
Trafalgar/Yarragon,SBS40,613.5,Retransmission,139394,Broadcast Site 144 Earls Road YARRAGON SOUTH,38.0,14.0,28.0,146.0,6.0,7.0,,,-37.75888888888889,146.10194444444443
Trafalgar/Yarragon,ABC41,620.5,Retransmission,139394,Broadcast Site 144 Earls Road YARRAGON SOUTH,38.0,14.0,28.0,146.0,6.0,7.0,,,-37.75888888888889,146.10194444444443
Trafalgar/Yarragon,GLV43,634.5,Retransmission,139394,Broadcast Site 144 Earls Road YARRAGON SOUTH,38.0,14.0,28.0,146.0,6.0,7.0,,,-37.75888888888889,146.10194444444443
Trafalgar/Yarragon,VTV44,641.5,Retransmission,139394,Broadcast Site 144 Earls Road YARRAGON SOUTH,38.0,14.0,28.0,146.0,6.0,7.0,,,-37.75888888888889,146.10194444444443
Trafalgar/Yarragon,AMV45,648.5,Retransmission,139394,Broadcast Site 144 Earls Road YARRAGON SOUTH,38.0,14.0,28.0,146.0,6.0,7.0,,,-37.75888888888889,146.10194444444443
Tumby Bay,SBS28,529.5,National,24886,Telstra Tower 14 km west of Tumby Bay BORTHWICKS HILL,34.0,21.0,1.0,135.0,57.0,18.0,,,-33.64972222222222,135.95499999999998
Tumby Bay,SGS29,536.5,Commercial,24886,Telstra Tower 14 km west of Tumby Bay BORTHWICKS HILL,34.0,21.0,1.0,135.0,57.0,18.0,1150798,SPENCER GULF TV1,-33.64972222222222,135.95499999999998
Tumby Bay,ABC30,543.5,National,24886,Telstra Tower 14 km west of Tumby Bay BORTHWICKS HILL,34.0,21.0,1.0,135.0,57.0,18.0,,,-33.64972222222222,135.95499999999998
Tumby Bay,GDS32,557.5,Commercial,24886,Telstra Tower 14 km west of Tumby Bay BORTHWICKS HILL,34.0,21.0,1.0,135.0,57.0,18.0,1130142,SPENCER GULF TV1,-33.64972222222222,135.95499999999998
Tumby Bay,GTS33,564.5,Commercial,24886,Telstra Tower 14 km west of Tumby Bay BORTHWICKS HILL,34.0,21.0,1.0,135.0,57.0,18.0,10234,SPENCER GULF TV1,-33.64972222222222,135.95499999999998
Underbool,SBS34,571.5,Retransmission,41848,Grain Silo off Mallee Hwy WALPEUP,35.0,8.0,13.0,142.0,1.0,16.0,,,-34.863055555555555,142.0211111111111
Underbool,ABC35,578.5,Retransmission,41848,Grain Silo off Mallee Hwy WALPEUP,35.0,8.0,13.0,142.0,1.0,16.0,,,-34.863055555555555,142.0211111111111
Underbool,PTV36,585.5,Retransmission,41848,Grain Silo off Mallee Hwy WALPEUP,35.0,8.0,13.0,142.0,1.0,16.0,,,-34.863055555555555,142.0211111111111
Underbool,STV37,592.5,Retransmission,41848,Grain Silo off Mallee Hwy WALPEUP,35.0,8.0,13.0,142.0,1.0,16.0,,,-34.863055555555555,142.0211111111111
Underbool,MDV38,599.5,Retransmission,41848,Grain Silo off Mallee Hwy WALPEUP,35.0,8.0,13.0,142.0,1.0,16.0,,,-34.863055555555555,142.0211111111111
Upper Murray,SBS7,184.5,National,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,,,-35.74638888888889,146.855
Upper Murray,GLV8,191.5,Commercial,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,106,EASTERN VICTORIA TV1,-35.74638888888889,146.855
Upper Murray,VTV10,212.5,Commercial,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,107,REGIONAL VICTORIA TV1,-35.74638888888889,146.855
Upper Murray,ABC11,219.5,National,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,,,-35.74638888888889,146.855
Upper Murray,AMV12,226.625,Commercial,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,103,REGIONAL VICTORIA TV1,-35.74638888888889,146.855
Upwey,SBS34,571.5,National,150789,TXA Upwey Site Tower 32a Belmont Avenue UPWEY,37.0,54.0,16.0,145.0,19.0,24.0,,,-36.095555555555556,145.32333333333332
Upwey,ABC35,578.5,National,150789,TXA Upwey Site Tower 32a Belmont Avenue UPWEY,37.0,54.0,16.0,145.0,19.0,24.0,,,-36.095555555555556,145.32333333333332
Upwey,HSV36,585.5,Commercial,150789,TXA Upwey Site Tower 32a Belmont Avenue UPWEY,37.0,54.0,16.0,145.0,19.0,24.0,102,MELBOURNE TV1,-36.095555555555556,145.32333333333332
Upwey,GTV37,592.5,Commercial,150789,TXA Upwey Site Tower 32a Belmont Avenue UPWEY,37.0,54.0,16.0,145.0,19.0,24.0,101,MELBOURNE TV1,-36.095555555555556,145.32333333333332
Upwey,ATV38,599.5,Commercial,150789,TXA Upwey Site Tower 32a Belmont Avenue UPWEY,37.0,54.0,16.0,145.0,19.0,24.0,100,MELBOURNE TV1,-36.095555555555556,145.32333333333332
Victor Harbor,SBS34,571.5,National,150957,SAPD site 5.5km SW of Victor Harbor NEWLAND HILL,35.0,34.0,57.0,138.0,34.0,22.0,,,-34.4175,138.5727777777778
Victor Harbor,SAS35,578.5,Commercial,150957,SAPD site 5.5km SW of Victor Harbor NEWLAND HILL,35.0,34.0,57.0,138.0,34.0,22.0,122,ADELAIDE TV1,-34.4175,138.5727777777778
Victor Harbor,NWS36,585.5,Commercial,150957,SAPD site 5.5km SW of Victor Harbor NEWLAND HILL,35.0,34.0,57.0,138.0,34.0,22.0,121,ADELAIDE TV1,-34.4175,138.5727777777778
Victor Harbor,ADS37,592.5,Commercial,150957,SAPD site 5.5km SW of Victor Harbor NEWLAND HILL,35.0,34.0,57.0,138.0,34.0,22.0,120,ADELAIDE TV1,-34.4175,138.5727777777778
Victor Harbor,ABC39,606.5,National,150957,SAPD site 5.5km SW of Victor Harbor NEWLAND HILL,35.0,34.0,57.0,138.0,34.0,22.0,,,-34.4175,138.5727777777778
Waikerie,SBS46,655.5,National,500952,Broadcast/Optus Site Lot 67 Loffler Rd RAMCO,34.0,11.0,28.0,139.0,55.0,55.0,,,-33.808888888888895,139.93194444444444
Waikerie,ABC47,662.5,National,500952,Broadcast/Optus Site Lot 67 Loffler Rd RAMCO,34.0,11.0,28.0,139.0,55.0,55.0,,,-33.808888888888895,139.93194444444444
Waikerie,LRS48,669.5,Commercial,500952,Broadcast/Optus Site Lot 67 Loffler Rd RAMCO,34.0,11.0,28.0,139.0,55.0,55.0,1150796,RIVERLAND TV1,-33.808888888888895,139.93194444444444
Waikerie,RTS49,676.5,Commercial,500952,Broadcast/Optus Site Lot 67 Loffler Rd RAMCO,34.0,11.0,28.0,139.0,55.0,55.0,10174,RIVERLAND TV1,-33.808888888888895,139.93194444444444
Waikerie,RDS50,683.5,Commercial,500952,Broadcast/Optus Site Lot 67 Loffler Rd RAMCO,34.0,11.0,28.0,139.0,55.0,55.0,1130145,RIVERLAND TV1,-33.808888888888895,139.93194444444444
Warburton (Vic),SBS34,571.5,National,37165,Telstra Site Donna Buang Road  3 km N of Warburton MOUNT VICTORIA,37.0,43.0,31.0,145.0,41.0,50.0,,,-36.27472222222222,145.69722222222222
Warburton (Vic),ABC35,578.5,National,37165,Telstra Site Donna Buang Road  3 km N of Warburton MOUNT VICTORIA,37.0,43.0,31.0,145.0,41.0,50.0,,,-36.27472222222222,145.69722222222222
Warburton (Vic),HSV36,585.5,Commercial,37165,Telstra Site Donna Buang Road  3 km N of Warburton MOUNT VICTORIA,37.0,43.0,31.0,145.0,41.0,50.0,102,MELBOURNE TV1,-36.27472222222222,145.69722222222222
Warburton (Vic),GTV37,592.5,Commercial,37165,Telstra Site Donna Buang Road  3 km N of Warburton MOUNT VICTORIA,37.0,43.0,31.0,145.0,41.0,50.0,101,MELBOURNE TV1,-36.27472222222222,145.69722222222222
Warburton (Vic),ATV38,599.5,Commercial,37165,Telstra Site Donna Buang Road  3 km N of Warburton MOUNT VICTORIA,37.0,43.0,31.0,145.0,41.0,50.0,100,MELBOURNE TV1,-36.27472222222222,145.69722222222222
Warracknabeal,AMV28,529.5,Retransmission,51201,SMR Site Wheat Silos Railway Street WARRACKNABEAL,36.0,14.0,26.0,142.0,23.0,48.0,,,-35.75944444444444,142.39666666666665
Warracknabeal,BCV29,536.5,Retransmission,51201,SMR Site Wheat Silos Railway Street WARRACKNABEAL,36.0,14.0,26.0,142.0,23.0,48.0,,,-35.75944444444444,142.39666666666665
Warracknabeal,VTV30,543.5,Retransmission,51201,SMR Site Wheat Silos Railway Street WARRACKNABEAL,36.0,14.0,26.0,142.0,23.0,48.0,,,-35.75944444444444,142.39666666666665
Warracknabeal,SBS31,550.5,Retransmission,51201,SMR Site Wheat Silos Railway Street WARRACKNABEAL,36.0,14.0,26.0,142.0,23.0,48.0,,,-35.75944444444444,142.39666666666665
Warracknabeal,ABC33,564.5,Retransmission,51201,SMR Site Wheat Silos Railway Street WARRACKNABEAL,36.0,14.0,26.0,142.0,23.0,48.0,,,-35.75944444444444,142.39666666666665
Warrnambool,SBS47,662.5,National,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,,,-37.68277777777777,142.3777777777778
Warrnambool,BCV48,669.5,Commercial,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,104,WESTERN VICTORIA TV1,-37.68277777777777,142.3777777777778
Warrnambool,VTV49,676.5,Commercial,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,107,REGIONAL VICTORIA TV1,-37.68277777777777,142.3777777777778
Warrnambool,ABC50,683.5,National,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,,,-37.68277777777777,142.3777777777778
Warrnambool,AMV51,690.5,Commercial,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,103,REGIONAL VICTORIA TV1,-37.68277777777777,142.3777777777778
Warrnambool City,SBS28,529.5,National,305899,Win TV Compound Grieve Street WARRNAMBOOL,38.0,23.0,1.0,142.0,30.0,3.0,,,-37.61638888888889,142.50083333333333
Warrnambool City,ABC29,536.5,National,305899,Win TV Compound Grieve Street WARRNAMBOOL,38.0,23.0,1.0,142.0,30.0,3.0,,,-37.61638888888889,142.50083333333333
Warrnambool City,AMV30,543.5,Commercial,305899,Win TV Compound Grieve Street WARRNAMBOOL,38.0,23.0,1.0,142.0,30.0,3.0,103,REGIONAL VICTORIA TV1,-37.61638888888889,142.50083333333333
Warrnambool City,VTV31,550.5,Commercial,305899,Win TV Compound Grieve Street WARRNAMBOOL,38.0,23.0,1.0,142.0,30.0,3.0,107,REGIONAL VICTORIA TV1,-37.61638888888889,142.50083333333333
Warrnambool City,BCV32,557.5,Commercial,305899,Win TV Compound Grieve Street WARRNAMBOOL,38.0,23.0,1.0,142.0,30.0,3.0,104,WESTERN VICTORIA TV1,-37.61638888888889,142.50083333333333
Western Victoria,ABC6,177.5,National,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,,,-36.54111111111111,141.91611111111112
Western Victoria,SBS7,184.5,National,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,,,-36.54111111111111,141.91611111111112
Western Victoria,VTV10,212.5,Commercial,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,107,REGIONAL VICTORIA TV1,-36.54111111111111,141.91611111111112
Western Victoria,BCV11,219.5,Commercial,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,104,WESTERN VICTORIA TV1,-36.54111111111111,141.91611111111112
Western Victoria,AMV12,226.5,Commercial,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,103,REGIONAL VICTORIA TV1,-36.54111111111111,141.91611111111112
Wirrulla,ABC9A,205.5,National,25185,Telstra Site Wirrulla Hill  695 Gawler Ranges Road WIRRULLA,32.0,24.0,28.0,134.0,36.0,46.0,,,-31.592222222222222,134.61277777777778
Woomera,QQQ29,536.5,Retransmission,25516,Telstra Site Olympic Dam Hwy WOOMERA,31.0,11.0,31.0,136.0,48.0,53.0,,,-30.808055555555555,136.81472222222223
Woomera,IMP31,550.5,Retransmission,25516,Telstra Site Olympic Dam Hwy WOOMERA,31.0,11.0,31.0,136.0,48.0,53.0,,,-30.808055555555555,136.81472222222223
Woomera,CDT33,564.5,Retransmission,25516,Telstra Site Olympic Dam Hwy WOOMERA,31.0,11.0,31.0,136.0,48.0,53.0,,,-30.808055555555555,136.81472222222223
Woomera,SBS35,578.5,Retransmission,25516,Telstra Site Olympic Dam Hwy WOOMERA,31.0,11.0,31.0,136.0,48.0,53.0,,,-30.808055555555555,136.81472222222223
Woomera,ABC37,592.5,National,25516,Telstra Site Olympic Dam Hwy WOOMERA,31.0,11.0,31.0,136.0,48.0,53.0,,,-30.808055555555555,136.81472222222223
Wudinna,ABC36,585.5,National,25162,Broadcast Site McMahon Rd MT DAMPER,33.0,8.0,26.0,135.0,6.0,32.0,,,-32.85944444444444,135.10888888888888
Wycheproof,SBS40,613.5,Retransmission,139427,Broadcast Site Grain Silo  WYCHEPROOF,36.0,4.0,52.0,143.0,13.0,38.0,,,-35.91888888888889,143.22722222222222
Wycheproof,ABC41,620.5,Retransmission,139427,Broadcast Site Grain Silo  WYCHEPROOF,36.0,4.0,52.0,143.0,13.0,38.0,,,-35.91888888888889,143.22722222222222
Wycheproof,AMV42,627.5,Retransmission,139427,Broadcast Site Grain Silo  WYCHEPROOF,36.0,4.0,52.0,143.0,13.0,38.0,,,-35.91888888888889,143.22722222222222
Wycheproof,VTV43,634.5,Retransmission,139427,Broadcast Site Grain Silo  WYCHEPROOF,36.0,4.0,52.0,143.0,13.0,38.0,,,-35.91888888888889,143.22722222222222
Wycheproof,BCV44,641.5,Retransmission,139427,Broadcast Site Grain Silo  WYCHEPROOF,36.0,4.0,52.0,143.0,13.0,38.0,,,-35.91888888888889,143.22722222222222
Wye River,SBS34,571.5,Retransmission,153489,Broadcast Site Birds Track WYE RIVER,38.0,38.0,25.0,143.0,52.0,36.0,,,-37.359722222222224,143.87666666666667
Wye River,ABC35,578.5,Retransmission,153489,Broadcast Site Birds Track WYE RIVER,38.0,38.0,25.0,143.0,52.0,36.0,,,-37.359722222222224,143.87666666666667
Wye River,HSV36,585.5,s212 Retransmission,153489,Broadcast Site Birds Track WYE RIVER,38.0,38.0,25.0,143.0,52.0,36.0,,,-37.359722222222224,143.87666666666667
Wye River,GTV37,592.5,s212 Retransmission,153489,Broadcast Site Birds Track WYE RIVER,38.0,38.0,25.0,143.0,52.0,36.0,,,-37.359722222222224,143.87666666666667
Wye River,ATV38,599.5,s212 Retransmission,153489,Broadcast Site Birds Track WYE RIVER,38.0,38.0,25.0,143.0,52.0,36.0,,,-37.359722222222224,143.87666666666667
Yankalilla,SBS41,620.5,Retransmission,23307,Broadcast Site Jervois Road YANKALILLA,35.0,27.0,11.0,138.0,21.0,8.0,,,-34.54694444444444,138.35222222222222
Yankalilla,ABC42,627.5,Retransmission,23307,Broadcast Site Jervois Road YANKALILLA,35.0,27.0,11.0,138.0,21.0,8.0,,,-34.54694444444444,138.35222222222222
Yankalilla,SAS43,634.5,Retransmission,23307,Broadcast Site Jervois Road YANKALILLA,35.0,27.0,11.0,138.0,21.0,8.0,,,-34.54694444444444,138.35222222222222
Yankalilla,NWS44,641.5,Retransmission,23307,Broadcast Site Jervois Road YANKALILLA,35.0,27.0,11.0,138.0,21.0,8.0,,,-34.54694444444444,138.35222222222222
Yankalilla,ADS45,648.5,Retransmission,23307,Broadcast Site Jervois Road YANKALILLA,35.0,27.0,11.0,138.0,21.0,8.0,,,-34.54694444444444,138.35222222222222
Yea,ABC34,571.5,National,40787,Broadcast Site 1 km South of Yea CONSTITUTION HILL,37.0,13.0,16.0,145.0,25.0,28.0,,,-36.778888888888886,145.42444444444445
Yea,AMV35,578.5,Commercial,40787,Broadcast Site 1 km South of Yea CONSTITUTION HILL,37.0,13.0,16.0,145.0,25.0,28.0,103,REGIONAL VICTORIA TV1,-36.778888888888886,145.42444444444445
